annee;region;categorie;pourcentage
2007;Champagne-Ardenne;habitués réguliers;21,2
2008;Champagne-Ardenne;habitués réguliers;20,88772846
2009;Champagne-Ardenne;habitués réguliers;18,9258312
2010;Champagne-Ardenne;habitués réguliers;27,45098039
2011;Champagne-Ardenne;habitués réguliers;25,46419098
2012;Champagne-Ardenne;habitués réguliers;24,09090909
2013;Champagne-Ardenne;habitués réguliers;21,11840183
2014;Champagne-Ardenne;habitués réguliers;19,56227331
2015;Champagne-Ardenne;habitués réguliers;29,71904243
2005;Corse;habitués réguliers;
2006;Corse;habitués réguliers;
2007;Corse;habitués réguliers;
2008;Corse;habitués réguliers;
2009;Corse;habitués réguliers;
2010;Corse;habitués réguliers;
2011;Corse;habitués réguliers;
2012;Corse;habitués réguliers;
2013;Corse;habitués réguliers;
2014;Corse;habitués réguliers;
2015;Corse;habitués réguliers;
2005;Franche-Comté;habitués réguliers;33,6
2006;Franche-Comté;habitués réguliers;27,1
2007;Franche-Comté;habitués réguliers;32,9
2008;Franche-Comté;habitués réguliers;27,04918033
2009;Franche-Comté;habitués réguliers;29,01554404
2010;Franche-Comté;habitués réguliers;33,33333333
2011;Franche-Comté;habitués réguliers;33,43023256
2012;Franche-Comté;habitués réguliers;28,89518414
2013;Franche-Comté;habitués réguliers;19,88255589
2014;Franche-Comté;habitués réguliers;25,13403458
2015;Franche-Comté;habitués réguliers;24,92994807
2005;Haute-Normandie;habitués réguliers;33,6
2006;Haute-Normandie;habitués réguliers;27,7
2007;Haute-Normandie;habitués réguliers;24
2008;Haute-Normandie;habitués réguliers;24,52830189
2009;Haute-Normandie;habitués réguliers;26,16666667
2010;Haute-Normandie;habitués réguliers;24,05063291
2011;Haute-Normandie;habitués réguliers;26,02040816
2012;Haute-Normandie;habitués réguliers;28,75605816
2013;Haute-Normandie;habitués réguliers;25,26887779
2014;Haute-Normandie;habitués réguliers;26,23175593
2015;Haute-Normandie;habitués réguliers;24,18918384
2005;Ile-de-France;habitués réguliers;38,4
2006;Ile-de-France;habitués réguliers;35,4
2007;Ile-de-France;habitués réguliers;35,5
2008;Ile-de-France;habitués réguliers;33,76254497
2009;Ile-de-France;habitués réguliers;33,64379396
2010;Ile-de-France;habitués réguliers;34,21019978
2011;Ile-de-France;habitués réguliers;33,39587242
2012;Ile-de-France;habitués réguliers;35,78713969
2013;Ile-de-France;habitués réguliers;32,72292626
2014;Ile-de-France;habitués réguliers;34,25315143
2015;Ile-de-France;habitués réguliers;33,71662502
2005;Languedoc-Roussillon;habitués réguliers;33,5
2006;Languedoc-Roussillon;habitués réguliers;29,6
2007;Languedoc-Roussillon;habitués réguliers;31,1
2008;Languedoc-Roussillon;habitués réguliers;31,14478114
2009;Languedoc-Roussillon;habitués réguliers;30,85106383
2010;Languedoc-Roussillon;habitués réguliers;29,13816689
2011;Languedoc-Roussillon;habitués réguliers;28,43601896
2012;Languedoc-Roussillon;habitués réguliers;27,78810409
2013;Languedoc-Roussillon;habitués réguliers;22,92934278
2014;Languedoc-Roussillon;habitués réguliers;28,24428225
2015;Languedoc-Roussillon;habitués réguliers;30,79786955
2005;Limousin;habitués réguliers;
2006;Limousin;habitués réguliers;
2007;Limousin;habitués réguliers;
2008;Limousin;habitués réguliers;
2009;Limousin;habitués réguliers;
2010;Limousin;habitués réguliers;17,66666667
2011;Limousin;habitués réguliers;
2012;Limousin;habitués réguliers;
2013;Limousin;habitués réguliers;
2014;Limousin;habitués réguliers;
2015;Limousin;habitués réguliers;
2005;Lorraine;habitués réguliers;31,5
2006;Lorraine;habitués réguliers;29,2
2007;Lorraine;habitués réguliers;27,6
2008;Lorraine;habitués réguliers;28,28507795
2009;Lorraine;habitués réguliers;28,9532294
2010;Lorraine;habitués réguliers;28,46153846
2011;Lorraine;habitués réguliers;28,80184332
2012;Lorraine;habitués réguliers;27,11682744
2013;Lorraine;habitués réguliers;24,03322339
2014;Lorraine;habitués réguliers;27,26849225
2015;Lorraine;habitués réguliers;28,86273829
2005;Midi-Pyrénées;habitués réguliers;35,1
2006;Midi-Pyrénées;habitués réguliers;32,1
2007;Midi-Pyrénées;habitués réguliers;28,4
2008;Midi-Pyrénées;habitués réguliers;26,32050134
2009;Midi-Pyrénées;habitués réguliers;28,35183604
2010;Midi-Pyrénées;habitués réguliers;29,13478517
2011;Midi-Pyrénées;habitués réguliers;27,22852512
2012;Midi-Pyrénées;habitués réguliers;28,55910267
2013;Midi-Pyrénées;habitués réguliers;27,82851815
2014;Midi-Pyrénées;habitués réguliers;30,7447015
2015;Midi-Pyrénées;habitués réguliers;27,68034827
2005;Nord-Pas-de-Calais;habitués réguliers;31,6
2006;Nord-Pas-de-Calais;habitués réguliers;27,8
2007;Nord-Pas-de-Calais;habitués réguliers;27,7
2008;Nord-Pas-de-Calais;habitués réguliers;23,30163043
2009;Nord-Pas-de-Calais;habitués réguliers;28,24010914
2010;Nord-Pas-de-Calais;habitués réguliers;24,27138079
2011;Nord-Pas-de-Calais;habitués réguliers;21,83828611
2012;Nord-Pas-de-Calais;habitués réguliers;27,89067975
2013;Nord-Pas-de-Calais;habitués réguliers;22,54401126
2014;Nord-Pas-de-Calais;habitués réguliers;25,9652711
2015;Nord-Pas-de-Calais;habitués réguliers;27,75610986
2005;Pays de la Loire;habitués réguliers;31,4
2006;Pays de la Loire;habitués réguliers;29,7
2007;Pays de la Loire;habitués réguliers;28,5
2008;Pays de la Loire;habitués réguliers;24,48835568
2009;Pays de la Loire;habitués réguliers;31,42250531
2010;Pays de la Loire;habitués réguliers;29,64705882
2011;Pays de la Loire;habitués réguliers;28,28212291
2012;Pays de la Loire;habitués réguliers;27,85326087
2013;Pays de la Loire;habitués réguliers;26,99221911
2014;Pays de la Loire;habitués réguliers;24,58531019
2015;Pays de la Loire;habitués réguliers;27,64696671
2005;Picardie;habitués réguliers;28,9
2006;Picardie;habitués réguliers;25,4
2007;Picardie;habitués réguliers;23
2008;Picardie;habitués réguliers;24,01372213
2009;Picardie;habitués réguliers;20,30075188
2010;Picardie;habitués réguliers;22,34848485
2011;Picardie;habitués réguliers;19,85428051
2012;Picardie;habitués réguliers;25,63106796
2013;Picardie;habitués réguliers;20,91113679
2014;Picardie;habitués réguliers;23,21965438
2015;Picardie;habitués réguliers;26,24313225
2005;Poitou-Charentes;habitués réguliers;28,6
2006;Poitou-Charentes;habitués réguliers;27,8
2007;Poitou-Charentes;habitués réguliers;26,3
2008;Poitou-Charentes;habitués réguliers;25,48076923
2009;Poitou-Charentes;habitués réguliers;24,26229508
2010;Poitou-Charentes;habitués réguliers;23,72685185
2011;Poitou-Charentes;habitués réguliers;23,18392581
2012;Poitou-Charentes;habitués réguliers;24,68965517
2013;Poitou-Charentes;habitués réguliers;26,9291515
2014;Poitou-Charentes;habitués réguliers;27,85358423
2015;Poitou-Charentes;habitués réguliers;31,52202238
2005;Provence-Alpes-Côte-d'Azur;habitués réguliers;33,8
2006;Provence-Alpes-Côte-d'Azur;habitués réguliers;32,5
2007;Provence-Alpes-Côte-d'Azur;habitués réguliers;28,7
2008;Provence-Alpes-Côte-d'Azur;habitués réguliers;26,6802444
2009;Provence-Alpes-Côte-d'Azur;habitués réguliers;29,61138478
2010;Provence-Alpes-Côte-d'Azur;habitués réguliers;29,45679913
2011;Provence-Alpes-Côte-d'Azur;habitués réguliers;28,35051546
2012;Provence-Alpes-Côte-d'Azur;habitués réguliers;27,94432548
2013;Provence-Alpes-Côte-d'Azur;habitués réguliers;25,54384713
2014;Provence-Alpes-Côte-d'Azur;habitués réguliers;28,47195027
2015;Provence-Alpes-Côte-d'Azur;habitués réguliers;28,1160547
2005;Rhône-Alpes;habitués réguliers;32,8
2006;Rhône-Alpes;habitués réguliers;30,3
2007;Rhône-Alpes;habitués réguliers;29,4
2008;Rhône-Alpes;habitués réguliers;26,6407767
2009;Rhône-Alpes;habitués réguliers;28,76420455
2010;Rhône-Alpes;habitués réguliers;28,15893386
2011;Rhône-Alpes;habitués réguliers;27,70745429
2012;Rhône-Alpes;habitués réguliers;30,28985507
2013;Rhône-Alpes;habitués réguliers;26,43403741
2014;Rhône-Alpes;habitués réguliers;25,9082153
2015;Rhône-Alpes;habitués réguliers;26,04947206
2005;Alsace;occasionnels;55
2006;Alsace;occasionnels;61,5
2007;Alsace;occasionnels;65
2008;Alsace;occasionnels;70,41884817
2009;Alsace;occasionnels;66,93227092
2010;Alsace;occasionnels;66,66666667
2011;Alsace;occasionnels;67,695962
2012;Alsace;occasionnels;71,28589263
2013;Alsace;occasionnels;77,21823221
2014;Alsace;occasionnels;70,6377171
2015;Alsace;occasionnels;69,81900321
2005;Aquitaine;occasionnels;56,6
2006;Aquitaine;occasionnels;59,8
2007;Aquitaine;occasionnels;60,8
2008;Aquitaine;occasionnels;69,29755328
2009;Aquitaine;occasionnels;66,00496278
2010;Aquitaine;occasionnels;65,52631579
2011;Aquitaine;occasionnels;68,0788897
2012;Aquitaine;occasionnels;65,73323508
2013;Aquitaine;occasionnels;70,88285135
2014;Aquitaine;occasionnels;65,91995412
2015;Aquitaine;occasionnels;69,01109552
2005;Auvergne;occasionnels;69,6
2006;Auvergne;occasionnels;68,5
2007;Auvergne;occasionnels;67,2
2008;Auvergne;occasionnels;72,06208426
2009;Auvergne;occasionnels;71,61290323
2010;Auvergne;occasionnels;71,92192192
2011;Auvergne;occasionnels;73,42657343
2012;Auvergne;occasionnels;69,95798319
2013;Auvergne;occasionnels;72,35263664
2014;Auvergne;occasionnels;67,96394963
2015;Auvergne;occasionnels;73,85101782
2005;Basse-Normandie;occasionnels;62,4
2006;Basse-Normandie;occasionnels;64,4
2007;Basse-Normandie;occasionnels;69,8
2008;Basse-Normandie;occasionnels;70,94736842
2009;Basse-Normandie;occasionnels;68,98876404
2010;Basse-Normandie;occasionnels;65,97938144
2011;Basse-Normandie;occasionnels;70,34313725
2012;Basse-Normandie;occasionnels;68,99224806
2013;Basse-Normandie;occasionnels;73,79222587
2014;Basse-Normandie;occasionnels;73,03790178
2015;Basse-Normandie;occasionnels;71,60346569
2005;Bourgogne;occasionnels;68
2006;Bourgogne;occasionnels;67,2
2007;Bourgogne;occasionnels;70,1
2008;Bourgogne;occasionnels;74,73684211
2009;Bourgogne;occasionnels;74,90909091
2010;Bourgogne;occasionnels;71,99488491
2011;Bourgogne;occasionnels;76,59574468
2012;Bourgogne;occasionnels;73,87944359
2013;Bourgogne;occasionnels;72,08655754
2014;Bourgogne;occasionnels;73,06254629
2015;Bourgogne;occasionnels;73,34682516
2005;Bretagne;occasionnels;64,3
2006;Bretagne;occasionnels;67,7
2007;Bretagne;occasionnels;67,8
2008;Bretagne;occasionnels;68,51698426
2009;Bretagne;occasionnels;69,70172684
2010;Bretagne;occasionnels;71,16104869
2011;Bretagne;occasionnels;70,63862928
2012;Bretagne;occasionnels;63,94265233
2013;Bretagne;occasionnels;69,50640557
2014;Bretagne;occasionnels;68,14320599
2015;Bretagne;occasionnels;70,74843128
2005;Centre;occasionnels;65,1
2006;Centre;occasionnels;66,3
2007;Centre;occasionnels;68,1
2008;Centre;occasionnels;72,39958805
2009;Centre;occasionnels;66,6322314
2010;Centre;occasionnels;70,0317965
2011;Centre;occasionnels;69,68421053
2012;Centre;occasionnels;69,68838527
2013;Centre;occasionnels;69,83233065
2014;Centre;occasionnels;72,04255358
2015;Centre;occasionnels;69,86812841
2005;Champagne-Ardenne;occasionnels;72,4
2006;Champagne-Ardenne;occasionnels;70,3
2007;Champagne-Ardenne;occasionnels;73,1
2008;Champagne-Ardenne;occasionnels;77,02349869
2009;Champagne-Ardenne;occasionnels;77,23785166
2010;Champagne-Ardenne;occasionnels;69,60784314
2011;Champagne-Ardenne;occasionnels;72,14854111
2012;Champagne-Ardenne;occasionnels;73,86363636
2013;Champagne-Ardenne;occasionnels;75,97437791
2014;Champagne-Ardenne;occasionnels;76,9952002
2015;Champagne-Ardenne;occasionnels;67,50864144
2005;Corse;occasionnels;
2006;Corse;occasionnels;
2007;Corse;occasionnels;
2008;Corse;occasionnels;
2009;Corse;occasionnels;
2010;Corse;occasionnels;
2011;Corse;occasionnels;
2012;Corse;occasionnels;
2013;Corse;occasionnels;
2014;Corse;occasionnels;
2015;Corse;occasionnels;
2005;Franche-Comté;occasionnels;61,6
2006;Franche-Comté;occasionnels;67,6
2007;Franche-Comté;occasionnels;63,2
2008;Franche-Comté;occasionnels;71,31147541
2009;Franche-Comté;occasionnels;68,13471503
2010;Franche-Comté;occasionnels;64,72868217
2011;Franche-Comté;occasionnels;64,24418605
2012;Franche-Comté;occasionnels;66,85552408
2013;Franche-Comté;occasionnels;76,61817234
2014;Franche-Comté;occasionnels;70,58215515
2015;Franche-Comté;occasionnels;70,79477597
2005;Haute-Normandie;occasionnels;61,6
2006;Haute-Normandie;occasionnels;67
2007;Haute-Normandie;occasionnels;70,1
2008;Haute-Normandie;occasionnels;72,21269297
2009;Haute-Normandie;occasionnels;70
2010;Haute-Normandie;occasionnels;72,02531646
2011;Haute-Normandie;occasionnels;69,55782313
2012;Haute-Normandie;occasionnels;67,20516963
2013;Haute-Normandie;occasionnels;69,70374932
2014;Haute-Normandie;occasionnels;66,65485587
2015;Haute-Normandie;occasionnels;71,17826516
2005;Ile-de-France;occasionnels;48,3
2006;Ile-de-France;occasionnels;52
2007;Ile-de-France;occasionnels;53,4
2008;Ile-de-France;occasionnels;57,67846999
2009;Ile-de-France;occasionnels;57,40353545
2010;Ile-de-France;occasionnels;56,18563097
2011;Ile-de-France;occasionnels;56,81391779
2012;Ile-de-France;occasionnels;54,83370288
2013;Ile-de-France;occasionnels;58,99167545
2014;Ile-de-France;occasionnels;56,01561795
2015;Ile-de-France;occasionnels;56,94155203
2005;Languedoc-Roussillon;occasionnels;61,2
2006;Languedoc-Roussillon;occasionnels;64,4
2007;Languedoc-Roussillon;occasionnels;63
2008;Languedoc-Roussillon;occasionnels;66,58249158
2009;Languedoc-Roussillon;occasionnels;66,05415861
2010;Languedoc-Roussillon;occasionnels;67,57865937
2011;Languedoc-Roussillon;occasionnels;68,62559242
2012;Languedoc-Roussillon;occasionnels;68,40148699
2013;Languedoc-Roussillon;occasionnels;72,75572779
2014;Languedoc-Roussillon;occasionnels;67,29177046
2015;Languedoc-Roussillon;occasionnels;65,5140754
2005;Limousin;occasionnels;
2006;Limousin;occasionnels;
2007;Limousin;occasionnels;
2008;Limousin;occasionnels;
2009;Limousin;occasionnels;
2010;Limousin;occasionnels;79,66666667
2011;Limousin;occasionnels;
2012;Limousin;occasionnels;
2013;Limousin;occasionnels;
2014;Limousin;occasionnels;
2015;Limousin;occasionnels;
2005;Lorraine;occasionnels;62,1
2006;Lorraine;occasionnels;63,5
2007;Lorraine;occasionnels;65,7
2008;Lorraine;occasionnels;68,70824053
2009;Lorraine;occasionnels;69,15367483
2010;Lorraine;occasionnels;68,30769231
2011;Lorraine;occasionnels;67,62672811
2012;Lorraine;occasionnels;69,56055734
2013;Lorraine;occasionnels;72,31791092
2014;Lorraine;occasionnels;69,64945253
2015;Lorraine;occasionnels;66,92543928
2005;Midi-Pyrénées;occasionnels;60
2006;Midi-Pyrénées;occasionnels;62,1
2007;Midi-Pyrénées;occasionnels;65,5
2008;Midi-Pyrénées;occasionnels;70,18800358
2009;Midi-Pyrénées;occasionnels;66,09735269
2010;Midi-Pyrénées;occasionnels;65,50912301
2011;Midi-Pyrénées;occasionnels;67,34197731
2012;Midi-Pyrénées;occasionnels;66,00517688
2013;Midi-Pyrénées;occasionnels;68,29481853
2014;Midi-Pyrénées;occasionnels;63,75698868
2015;Midi-Pyrénées;occasionnels;68,63982597
2005;Nord-Pas-de-Calais;occasionnels;64,8
2006;Nord-Pas-de-Calais;occasionnels;67,5
2007;Nord-Pas-de-Calais;occasionnels;65,7
2008;Nord-Pas-de-Calais;occasionnels;74,11684783
2009;Nord-Pas-de-Calais;occasionnels;68,34924966
2010;Nord-Pas-de-Calais;occasionnels;72,09746775
2011;Nord-Pas-de-Calais;occasionnels;73,60055287
2012;Nord-Pas-de-Calais;occasionnels;67,48423266
2013;Nord-Pas-de-Calais;occasionnels;72,32246547
2014;Nord-Pas-de-Calais;occasionnels;69,15720822
2015;Nord-Pas-de-Calais;occasionnels;66,99045462
2005;Pays de la Loire;occasionnels;64,3
2006;Pays de la Loire;occasionnels;64,4
2007;Pays de la Loire;occasionnels;66,2
2008;Pays de la Loire;occasionnels;72,68877911
2009;Pays de la Loire;occasionnels;65,81740977
2010;Pays de la Loire;occasionnels;67,2
2011;Pays de la Loire;occasionnels;68,92458101
2012;Pays de la Loire;occasionnels;68,20652174
2013;Pays de la Loire;occasionnels;69,72181012
2014;Pays de la Loire;occasionnels;71,01437478
2015;Pays de la Loire;occasionnels;68,03148688
2005;Picardie;occasionnels;67,9
2006;Picardie;occasionnels;70,2
2007;Picardie;occasionnels;71,6
2008;Picardie;occasionnels;73,92795883
2009;Picardie;occasionnels;77,81954887
2010;Picardie;occasionnels;75,37878788
2011;Picardie;occasionnels;77,23132969
2012;Picardie;occasionnels;70,48543689
2013;Picardie;occasionnels;75,90363887
2014;Picardie;occasionnels;72,90325189
2015;Picardie;occasionnels;69,57998681
2005;Poitou-Charentes;occasionnels;67
2006;Poitou-Charentes;occasionnels;66,7
2007;Poitou-Charentes;occasionnels;67,6
2008;Poitou-Charentes;occasionnels;71,63461538
2009;Poitou-Charentes;occasionnels;73,7704918
2010;Poitou-Charentes;occasionnels;74,65277778
2011;Poitou-Charentes;occasionnels;74,65224111
2012;Poitou-Charentes;occasionnels;71,03448276
2013;Poitou-Charentes;occasionnels;69,26269259
2014;Poitou-Charentes;occasionnels;66,83157598
2015;Poitou-Charentes;occasionnels;63,4699545
2005;Provence-Alpes-Côte-d'Azur;occasionnels;60,9
2006;Provence-Alpes-Côte-d'Azur;occasionnels;61,2
2007;Provence-Alpes-Côte-d'Azur;occasionnels;65,1
2008;Provence-Alpes-Côte-d'Azur;occasionnels;69,70468432
2009;Provence-Alpes-Côte-d'Azur;occasionnels;66,77613574
2010;Provence-Alpes-Côte-d'Azur;occasionnels;66,16842873
2011;Provence-Alpes-Côte-d'Azur;occasionnels;67,4742268
2012;Provence-Alpes-Côte-d'Azur;occasionnels;67,93361884
2013;Provence-Alpes-Côte-d'Azur;occasionnels;70,13671339
2014;Provence-Alpes-Côte-d'Azur;occasionnels;67,1961228
2015;Provence-Alpes-Côte-d'Azur;occasionnels;67,69220971
2005;Rhône-Alpes;occasionnels;62,2
2006;Rhône-Alpes;occasionnels;62,9
2007;Rhône-Alpes;occasionnels;64,2
2008;Rhône-Alpes;occasionnels;69,90291262
2009;Rhône-Alpes;occasionnels;66,54829545
2010;Rhône-Alpes;occasionnels;67,37413623
2011;Rhône-Alpes;occasionnels;67,22925457
2012;Rhône-Alpes;occasionnels;65,47101449
2013;Rhône-Alpes;occasionnels;69,34711605
2014;Rhône-Alpes;occasionnels;69,59756988
2015;Rhône-Alpes;occasionnels;69,17664742
